julian,year,month,day,id,z,proc,lat,lon,date
728125,1993,7,15,14990,79,Tmax,41.883334999999995,-91.699997,1993-07-15
728126,1993,7,16,14990,80,Tmax,41.883334999999995,-91.699997,1993-07-16
728127,1993,7,17,14990,86,Tmax,41.883334999999995,-91.699997,1993-07-17
728128,1993,7,18,14990,80,Tmax,41.883334999999995,-91.699997,1993-07-18
728129,1993,7,19,14990,85,Tmax,41.883334999999995,-91.699997,1993-07-19
728130,1993,7,20,14990,76,Tmax,41.883334999999995,-91.699997,1993-07-20
728131,1993,7,21,14990,78,Tmax,41.883334999999995,-91.699997,1993-07-21
728132,1993,7,22,14990,69,Tmax,41.883334999999995,-91.699997,1993-07-22
728133,1993,7,23,14990,78,Tmax,41.883334999999995,-91.699997,1993-07-23
728134,1993,7,24,14990,80,Tmax,41.883334999999995,-91.699997,1993-07-24
728135,1993,7,25,14990,84,Tmax,41.883334999999995,-91.699997,1993-07-25
728136,1993,7,26,14990,85,Tmax,41.883334999999995,-91.699997,1993-07-26
728137,1993,7,27,14990,89,Tmax,41.883334999999995,-91.699997,1993-07-27
728138,1993,7,28,14990,78,Tmax,41.883334999999995,-91.699997,1993-07-28
728139,1993,7,29,14990,81,Tmax,41.883334999999995,-91.699997,1993-07-29
728140,1993,7,30,14990,84,Tmax,41.883334999999995,-91.699997,1993-07-30
728141,1993,7,31,14990,75,Tmax,41.883334999999995,-91.699997,1993-07-31
728111,1993,7,1,14991,73,Tmax,44.866665000000005,-91.48333000000001,1993-07-01
728112,1993,7,2,14991,77,Tmax,44.866665000000005,-91.48333000000001,1993-07-02
728113,1993,7,3,14991,77,Tmax,44.866665000000005,-91.48333000000001,1993-07-03
728114,1993,7,4,14991,81,Tmax,44.866665000000005,-91.48333000000001,1993-07-04
728115,1993,7,5,14991,75,Tmax,44.866665000000005,-91.48333000000001,1993-07-05
728116,1993,7,6,14991,83,Tmax,44.866665000000005,-91.48333000000001,1993-07-06
728117,1993,7,7,14991,82,Tmax,44.866665000000005,-91.48333000000001,1993-07-07
728118,1993,7,8,14991,70,Tmax,44.866665000000005,-91.48333000000001,1993-07-08
728119,1993,7,9,14991,79,Tmax,44.866665000000005,-91.48333000000001,1993-07-09
728120,1993,7,10,14991,84,Tmax,44.866665000000005,-91.48333000000001,1993-07-10
728121,1993,7,11,14991,75,Tmax,44.866665000000005,-91.48333000000001,1993-07-11
728122,1993,7,12,14991,75,Tmax,44.866665000000005,-91.48333000000001,1993-07-12
728123,1993,7,13,14991,66,Tmax,44.866665000000005,-91.48333000000001,1993-07-13
728124,1993,7,14,14991,76,Tmax,44.866665000000005,-91.48333000000001,1993-07-14
728125,1993,7,15,14991,82,Tmax,44.866665000000005,-91.48333000000001,1993-07-15
728126,1993,7,16,14991,83,Tmax,44.866665000000005,-91.48333000000001,1993-07-16
728127,1993,7,17,14991,75,Tmax,44.866665000000005,-91.48333000000001,1993-07-17
728128,1993,7,18,14991,86,Tmax,44.866665000000005,-91.48333000000001,1993-07-18
728129,1993,7,19,14991,79,Tmax,44.866665000000005,-91.48333000000001,1993-07-19
728130,1993,7,20,14991,77,Tmax,44.866665000000005,-91.48333000000001,1993-07-20
728131,1993,7,21,14991,78,Tmax,44.866665000000005,-91.48333000000001,1993-07-21
728132,1993,7,22,14991,81,Tmax,44.866665000000005,-91.48333000000001,1993-07-22
728133,1993,7,23,14991,70,Tmax,44.866665000000005,-91.48333000000001,1993-07-23
728134,1993,7,24,14991,81,Tmax,44.866665000000005,-91.48333000000001,1993-07-24
728135,1993,7,25,14991,82,Tmax,44.866665000000005,-91.48333000000001,1993-07-25
728136,1993,7,26,14991,84,Tmax,44.866665000000005,-91.48333000000001,1993-07-26
728137,1993,7,27,14991,85,Tmax,44.866665000000005,-91.48333000000001,1993-07-27
728138,1993,7,28,14991,76,Tmax,44.866665000000005,-91.48333000000001,1993-07-28
728139,1993,7,29,14991,79,Tmax,44.866665000000005,-91.48333000000001,1993-07-29
728140,1993,7,30,14991,84,Tmax,44.866665000000005,-91.48333000000001,1993-07-30
728141,1993,7,31,14991,75,Tmax,44.866665000000005,-91.48333000000001,1993-07-31
728111,1993,7,1,14992,76,Tmax,44.549999,-95.083336,1993-07-01
728112,1993,7,2,14992,82,Tmax,44.549999,-95.083336,1993-07-02
728113,1993,7,3,14992,81,Tmax,44.549999,-95.083336,1993-07-03
728114,1993,7,4,14992,81,Tmax,44.549999,-95.083336,1993-07-04
728115,1993,7,5,14992,77,Tmax,44.549999,-95.083336,1993-07-05
728116,1993,7,6,14992,78,Tmax,44.549999,-95.083336,1993-07-06
728117,1993,7,7,14992,73,Tmax,44.549999,-95.083336,1993-07-07
728118,1993,7,8,14992,80,Tmax,44.549999,-95.083336,1993-07-08
728119,1993,7,9,14992,81,Tmax,44.549999,-95.083336,1993-07-09
728120,1993,7,10,14992,79,Tmax,44.549999,-95.083336,1993-07-10
728121,1993,7,11,14992,74,Tmax,44.549999,-95.083336,1993-07-11
728122,1993,7,12,14992,76,Tmax,44.549999,-95.083336,1993-07-12
728123,1993,7,13,14992,75,Tmax,44.549999,-95.083336,1993-07-13
728124,1993,7,14,14992,76,Tmax,44.549999,-95.083336,1993-07-14
728125,1993,7,15,14992,81,Tmax,44.549999,-95.083336,1993-07-15
728126,1993,7,16,14992,84,Tmax,44.549999,-95.083336,1993-07-16
728127,1993,7,17,14992,83,Tmax,44.549999,-95.083336,1993-07-17
728128,1993,7,18,14992,84,Tmax,44.549999,-95.083336,1993-07-18
728129,1993,7,19,14992,76,Tmax,44.549999,-95.083336,1993-07-19
728130,1993,7,20,14992,80,Tmax,44.549999,-95.083336,1993-07-20
728131,1993,7,21,14992,79,Tmax,44.549999,-95.083336,1993-07-21
728132,1993,7,22,14992,70,Tmax,44.549999,-95.083336,1993-07-22
728133,1993,7,23,14992,73,Tmax,44.549999,-95.083336,1993-07-23
728134,1993,7,24,14992,83,Tmax,44.549999,-95.083336,1993-07-24
728135,1993,7,25,14992,79,Tmax,44.549999,-95.083336,1993-07-25
728136,1993,7,26,14992,86,Tmax,44.549999,-95.083336,1993-07-26
728137,1993,7,27,14992,85,Tmax,44.549999,-95.083336,1993-07-27
728138,1993,7,28,14992,79,Tmax,44.549999,-95.083336,1993-07-28
728139,1993,7,29,14992,83,Tmax,44.549999,-95.083336,1993-07-29
728140,1993,7,30,14992,90,Tmax,44.549999,-95.083336,1993-07-30
728141,1993,7,31,14992,83,Tmax,44.549999,-95.083336,1993-07-31
728111,1993,7,1,93806,91,Tmax,33.233334,-87.61666899999999,1993-07-01
728112,1993,7,2,93806,93,Tmax,33.233334,-87.61666899999999,1993-07-02
728113,1993,7,3,93806,94,Tmax,33.233334,-87.61666899999999,1993-07-03
728114,1993,7,4,93806,93,Tmax,33.233334,-87.61666899999999,1993-07-04
728115,1993,7,5,93806,93,Tmax,33.233334,-87.61666899999999,1993-07-05
728116,1993,7,6,93806,93,Tmax,33.233334,-87.61666899999999,1993-07-06
728117,1993,7,7,93806,96,Tmax,33.233334,-87.61666899999999,1993-07-07
728118,1993,7,8,93806,96,Tmax,33.233334,-87.61666899999999,1993-07-08
728119,1993,7,9,93806,94,Tmax,33.233334,-87.61666899999999,1993-07-09
728120,1993,7,10,93806,92,Tmax,33.233334,-87.61666899999999,1993-07-10
728121,1993,7,11,93806,88,Tmax,33.233334,-87.61666899999999,1993-07-11
728122,1993,7,12,93806,88,Tmax,33.233334,-87.61666899999999,1993-07-12
728123,1993,7,13,93806,91,Tmax,33.233334,-87.61666899999999,1993-07-13
728124,1993,7,14,93806,91,Tmax,33.233334,-87.61666899999999,1993-07-14
728125,1993,7,15,93806,93,Tmax,33.233334,-87.61666899999999,1993-07-15
728126,1993,7,16,93806,95,Tmax,33.233334,-87.61666899999999,1993-07-16
728127,1993,7,17,93806,97,Tmax,33.233334,-87.61666899999999,1993-07-17
728128,1993,7,18,93806,98,Tmax,33.233334,-87.61666899999999,1993-07-18
728129,1993,7,19,93806,98,Tmax,33.233334,-87.61666899999999,1993-07-19
728130,1993,7,20,93806,99,Tmax,33.233334,-87.61666899999999,1993-07-20
728131,1993,7,21,93806,99,Tmax,33.233334,-87.61666899999999,1993-07-21
728132,1993,7,22,93806,101,Tmax,33.233334,-87.61666899999999,1993-07-22
728133,1993,7,23,93806,100,Tmax,33.233334,-87.61666899999999,1993-07-23
728134,1993,7,24,93806,99,Tmax,33.233334,-87.61666899999999,1993-07-24
728135,1993,7,25,93806,97,Tmax,33.233334,-87.61666899999999,1993-07-25
728136,1993,7,26,93806,101,Tmax,33.233334,-87.61666899999999,1993-07-26
728137,1993,7,27,93806,101,Tmax,33.233334,-87.61666899999999,1993-07-27
728138,1993,7,28,93806,99,Tmax,33.233334,-87.61666899999999,1993-07-28
728139,1993,7,29,93806,96,Tmax,33.233334,-87.61666899999999,1993-07-29
728140,1993,7,30,93806,96,Tmax,33.233334,-87.61666899999999,1993-07-30
728141,1993,7,31,93806,97,Tmax,33.233334,-87.61666899999999,1993-07-31
728111,1993,7,1,93808,94,Tmax,36.966667,-86.433334,1993-07-01
728112,1993,7,2,93808,92,Tmax,36.966667,-86.433334,1993-07-02
728113,1993,7,3,93808,93,Tmax,36.966667,-86.433334,1993-07-03
728114,1993,7,4,93808,95,Tmax,36.966667,-86.433334,1993-07-04
728115,1993,7,5,93808,93,Tmax,36.966667,-86.433334,1993-07-05
728116,1993,7,6,93808,95,Tmax,36.966667,-86.433334,1993-07-06
728117,1993,7,7,93808,97,Tmax,36.966667,-86.433334,1993-07-07
728118,1993,7,8,93808,98,Tmax,36.966667,-86.433334,1993-07-08
728119,1993,7,9,93808,98,Tmax,36.966667,-86.433334,1993-07-09
728120,1993,7,10,93808,96,Tmax,36.966667,-86.433334,1993-07-10
728121,1993,7,11,93808,94,Tmax,36.966667,-86.433334,1993-07-11
728122,1993,7,12,93808,89,Tmax,36.966667,-86.433334,1993-07-12
728123,1993,7,13,93808,91,Tmax,36.966667,-86.433334,1993-07-13
728124,1993,7,14,93808,91,Tmax,36.966667,-86.433334,1993-07-14
728125,1993,7,15,93808,92,Tmax,36.966667,-86.433334,1993-07-15
728126,1993,7,16,93808,92,Tmax,36.966667,-86.433334,1993-07-16
728127,1993,7,17,93808,92,Tmax,36.966667,-86.433334,1993-07-17
728128,1993,7,18,93808,93,Tmax,36.966667,-86.433334,1993-07-18
728129,1993,7,19,93808,94,Tmax,36.966667,-86.433334,1993-07-19
728130,1993,7,20,93808,94,Tmax,36.966667,-86.433334,1993-07-20
728131,1993,7,21,93808,93,Tmax,36.966667,-86.433334,1993-07-21
728132,1993,7,22,93808,92,Tmax,36.966667,-86.433334,1993-07-22
728133,1993,7,23,93808,92,Tmax,36.966667,-86.433334,1993-07-23
728134,1993,7,24,93808,93,Tmax,36.966667,-86.433334,1993-07-24
728135,1993,7,25,93808,98,Tmax,36.966667,-86.433334,1993-07-25
728136,1993,7,26,93808,96,Tmax,36.966667,-86.433334,1993-07-26
728137,1993,7,27,93808,100,Tmax,36.966667,-86.433334,1993-07-27
728138,1993,7,28,93808,98,Tmax,36.966667,-86.433334,1993-07-28
728139,1993,7,29,93808,91,Tmax,36.966667,-86.433334,1993-07-29
728140,1993,7,30,93808,88,Tmax,36.966667,-86.433334,1993-07-30
728141,1993,7,31,93808,92,Tmax,36.966667,-86.433334,1993-07-31
728111,1993,7,1,93812,81,Tmax,39.099998,-84.433334,1993-07-01
728112,1993,7,2,93812,88,Tmax,39.099998,-84.433334,1993-07-02
728113,1993,7,3,93812,89,Tmax,39.099998,-84.433334,1993-07-03
728114,1993,7,4,93812,92,Tmax,39.099998,-84.433334,1993-07-04
728115,1993,7,5,93812,93,Tmax,39.099998,-84.433334,1993-07-05
728116,1993,7,6,93812,90,Tmax,39.099998,-84.433334,1993-07-06
728117,1993,7,7,93812,91,Tmax,39.099998,-84.433334,1993-07-07
728118,1993,7,8,93812,92,Tmax,39.099998,-84.433334,1993-07-08
728119,1993,7,9,93812,94,Tmax,39.099998,-84.433334,1993-07-09
728120,1993,7,10,93812,91,Tmax,39.099998,-84.433334,1993-07-10
728121,1993,7,11,93812,92,Tmax,39.099998,-84.433334,1993-07-11
728122,1993,7,12,93812,87,Tmax,39.099998,-84.433334,1993-07-12
728123,1993,7,13,93812,90,Tmax,39.099998,-84.433334,1993-07-13
728124,1993,7,14,93812,87,Tmax,39.099998,-84.433334,1993-07-14
728125,1993,7,15,93812,78,Tmax,39.099998,-84.433334,1993-07-15
728126,1993,7,16,93812,80,Tmax,39.099998,-84.433334,1993-07-16
728127,1993,7,17,93812,84,Tmax,39.099998,-84.433334,1993-07-17
728128,1993,7,18,93812,90,Tmax,39.099998,-84.433334,1993-07-18
728129,1993,7,19,93812,88,Tmax,39.099998,-84.433334,1993-07-19
728130,1993,7,20,93812,90,Tmax,39.099998,-84.433334,1993-07-20
728131,1993,7,21,93812,86,Tmax,39.099998,-84.433334,1993-07-21
728132,1993,7,22,93812,83,Tmax,39.099998,-84.433334,1993-07-22
728133,1993,7,23,93812,87,Tmax,39.099998,-84.433334,1993-07-23
728134,1993,7,24,93812,90,Tmax,39.099998,-84.433334,1993-07-24
728135,1993,7,25,93812,94,Tmax,39.099998,-84.433334,1993-07-25
728136,1993,7,26,93812,96,Tmax,39.099998,-84.433334,1993-07-26
728137,1993,7,27,93812,95,Tmax,39.099998,-84.433334,1993-07-27
728138,1993,7,28,93812,97,Tmax,39.099998,-84.433334,1993-07-28
728139,1993,7,29,93812,86,Tmax,39.099998,-84.433334,1993-07-29
728140,1993,7,30,93812,82,Tmax,39.099998,-84.433334,1993-07-30
728141,1993,7,31,93812,86,Tmax,39.099998,-84.433334,1993-07-31
728111,1993,7,1,93814,83,Tmax,39.049999,-84.666664,1993-07-01
728112,1993,7,2,93814,88,Tmax,39.049999,-84.666664,1993-07-02
728113,1993,7,3,93814,89,Tmax,39.049999,-84.666664,1993-07-03
728114,1993,7,4,93814,91,Tmax,39.049999,-84.666664,1993-07-04
728115,1993,7,5,93814,91,Tmax,39.049999,-84.666664,1993-07-05
728116,1993,7,6,93814,89,Tmax,39.049999,-84.666664,1993-07-06
728117,1993,7,7,93814,91,Tmax,39.049999,-84.666664,1993-07-07
728118,1993,7,8,93814,93,Tmax,39.049999,-84.666664,1993-07-08
728119,1993,7,9,93814,94,Tmax,39.049999,-84.666664,1993-07-09
728120,1993,7,10,93814,94,Tmax,39.049999,-84.666664,1993-07-10
728121,1993,7,11,93814,92,Tmax,39.049999,-84.666664,1993-07-11
728122,1993,7,12,93814,88,Tmax,39.049999,-84.666664,1993-07-12
728123,1993,7,13,93814,91,Tmax,39.049999,-84.666664,1993-07-13
728124,1993,7,14,93814,87,Tmax,39.049999,-84.666664,1993-07-14
728125,1993,7,15,93814,79,Tmax,39.049999,-84.666664,1993-07-15
728126,1993,7,16,93814,80,Tmax,39.049999,-84.666664,1993-07-16
728127,1993,7,17,93814,85,Tmax,39.049999,-84.666664,1993-07-17
728128,1993,7,18,93814,92,Tmax,39.049999,-84.666664,1993-07-18
728129,1993,7,19,93814,88,Tmax,39.049999,-84.666664,1993-07-19
728130,1993,7,20,93814,88,Tmax,39.049999,-84.666664,1993-07-20
728131,1993,7,21,93814,87,Tmax,39.049999,-84.666664,1993-07-21
728132,1993,7,22,93814,84,Tmax,39.049999,-84.666664,1993-07-22
728133,1993,7,23,93814,87,Tmax,39.049999,-84.666664,1993-07-23
728134,1993,7,24,93814,92,Tmax,39.049999,-84.666664,1993-07-24
728135,1993,7,25,93814,95,Tmax,39.049999,-84.666664,1993-07-25
728136,1993,7,26,93814,96,Tmax,39.049999,-84.666664,1993-07-26
728137,1993,7,27,93814,95,Tmax,39.049999,-84.666664,1993-07-27
728138,1993,7,28,93814,99,Tmax,39.049999,-84.666664,1993-07-28
728139,1993,7,29,93814,87,Tmax,39.049999,-84.666664,1993-07-29
728140,1993,7,30,93814,83,Tmax,39.049999,-84.666664,1993-07-30
728141,1993,7,31,93814,87,Tmax,39.049999,-84.666664,1993-07-31
728111,1993,7,1,93815,78,Tmax,39.900002,-84.199997,1993-07-01
728112,1993,7,2,93815,87,Tmax,39.900002,-84.199997,1993-07-02
728113,1993,7,3,93815,90,Tmax,39.900002,-84.199997,1993-07-03
728114,1993,7,4,93815,91,Tmax,39.900002,-84.199997,1993-07-04
728115,1993,7,5,93815,91,Tmax,39.900002,-84.199997,1993-07-05
728116,1993,7,6,93815,86,Tmax,39.900002,-84.199997,1993-07-06
728117,1993,7,7,93815,88,Tmax,39.900002,-84.199997,1993-07-07
728118,1993,7,8,93815,90,Tmax,39.900002,-84.199997,1993-07-08
728119,1993,7,9,93815,91,Tmax,39.900002,-84.199997,1993-07-09
728120,1993,7,10,93815,88,Tmax,39.900002,-84.199997,1993-07-10
728121,1993,7,11,93815,88,Tmax,39.900002,-84.199997,1993-07-11
728122,1993,7,12,93815,88,Tmax,39.900002,-84.199997,1993-07-12
728123,1993,7,13,93815,88,Tmax,39.900002,-84.199997,1993-07-13
728124,1993,7,14,93815,86,Tmax,39.900002,-84.199997,1993-07-14
728125,1993,7,15,93815,77,Tmax,39.900002,-84.199997,1993-07-15
728126,1993,7,16,93815,85,Tmax,39.900002,-84.199997,1993-07-16
728127,1993,7,17,93815,83,Tmax,39.900002,-84.199997,1993-07-17
728128,1993,7,18,93815,89,Tmax,39.900002,-84.199997,1993-07-18
728129,1993,7,19,93815,85,Tmax,39.900002,-84.199997,1993-07-19
728130,1993,7,20,93815,83,Tmax,39.900002,-84.199997,1993-07-20
728131,1993,7,21,93815,80,Tmax,39.900002,-84.199997,1993-07-21
728132,1993,7,22,93815,81,Tmax,39.900002,-84.199997,1993-07-22
728133,1993,7,23,93815,81,Tmax,39.900002,-84.199997,1993-07-23
728134,1993,7,24,93815,89,Tmax,39.900002,-84.199997,1993-07-24
728135,1993,7,25,93815,94,Tmax,39.900002,-84.199997,1993-07-25
728136,1993,7,26,93815,93,Tmax,39.900002,-84.199997,1993-07-26
728137,1993,7,27,93815,92,Tmax,39.900002,-84.199997,1993-07-27
728138,1993,7,28,93815,96,Tmax,39.900002,-84.199997,1993-07-28
728139,1993,7,29,93815,84,Tmax,39.900002,-84.199997,1993-07-29
728140,1993,7,30,93815,81,Tmax,39.900002,-84.199997,1993-07-30
728141,1993,7,31,93815,84,Tmax,39.900002,-84.199997,1993-07-31
728111,1993,7,1,93817,94,Tmax,38.033333,-87.533333,1993-07-01
728112,1993,7,2,93817,93,Tmax,38.033333,-87.533333,1993-07-02
728113,1993,7,3,93817,95,Tmax,38.033333,-87.533333,1993-07-03
728114,1993,7,4,93817,95,Tmax,38.033333,-87.533333,1993-07-04
728115,1993,7,5,93817,92,Tmax,38.033333,-87.533333,1993-07-05
728116,1993,7,6,93817,88,Tmax,38.033333,-87.533333,1993-07-06
728117,1993,7,7,93817,94,Tmax,38.033333,-87.533333,1993-07-07
728118,1993,7,8,93817,95,Tmax,38.033333,-87.533333,1993-07-08
728119,1993,7,9,93817,95,Tmax,38.033333,-87.533333,1993-07-09
728120,1993,7,10,93817,99,Tmax,38.033333,-87.533333,1993-07-10
728121,1993,7,11,93817,95,Tmax,38.033333,-87.533333,1993-07-11
728122,1993,7,12,93817,93,Tmax,38.033333,-87.533333,1993-07-12
728123,1993,7,13,93817,94,Tmax,38.033333,-87.533333,1993-07-13
728124,1993,7,14,93817,94,Tmax,38.033333,-87.533333,1993-07-14
728125,1993,7,15,93817,86,Tmax,38.033333,-87.533333,1993-07-15
728126,1993,7,16,93817,88,Tmax,38.033333,-87.533333,1993-07-16
728127,1993,7,17,93817,97,Tmax,38.033333,-87.533333,1993-07-17
728128,1993,7,18,93817,98,Tmax,38.033333,-87.533333,1993-07-18
728129,1993,7,19,93817,92,Tmax,38.033333,-87.533333,1993-07-19
728130,1993,7,20,93817,92,Tmax,38.033333,-87.533333,1993-07-20
728131,1993,7,21,93817,94,Tmax,38.033333,-87.533333,1993-07-21
728132,1993,7,22,93817,79,Tmax,38.033333,-87.533333,1993-07-22
728133,1993,7,23,93817,91,Tmax,38.033333,-87.533333,1993-07-23
728134,1993,7,24,93817,95,Tmax,38.033333,-87.533333,1993-07-24
728135,1993,7,25,93817,96,Tmax,38.033333,-87.533333,1993-07-25
728136,1993,7,26,93817,96,Tmax,38.033333,-87.533333,1993-07-26
728137,1993,7,27,93817,98,Tmax,38.033333,-87.533333,1993-07-27
728138,1993,7,28,93817,98,Tmax,38.033333,-87.533333,1993-07-28
728139,1993,7,29,93817,88,Tmax,38.033333,-87.533333,1993-07-29
728140,1993,7,30,93817,87,Tmax,38.033333,-87.533333,1993-07-30
728141,1993,7,31,93817,89,Tmax,38.033333,-87.533333,1993-07-31
728111,1993,7,1,93819,83,Tmax,39.733334,-86.26666999999999,1993-07-01
728112,1993,7,2,93819,88,Tmax,39.733334,-86.26666999999999,1993-07-02
728113,1993,7,3,93819,90,Tmax,39.733334,-86.26666999999999,1993-07-03
728114,1993,7,4,93819,90,Tmax,39.733334,-86.26666999999999,1993-07-04
728115,1993,7,5,93819,90,Tmax,39.733334,-86.26666999999999,1993-07-05
728116,1993,7,6,93819,86,Tmax,39.733334,-86.26666999999999,1993-07-06
728117,1993,7,7,93819,87,Tmax,39.733334,-86.26666999999999,1993-07-07
728118,1993,7,8,93819,90,Tmax,39.733334,-86.26666999999999,1993-07-08
728119,1993,7,9,93819,91,Tmax,39.733334,-86.26666999999999,1993-07-09
728120,1993,7,10,93819,90,Tmax,39.733334,-86.26666999999999,1993-07-10
728121,1993,7,11,93819,91,Tmax,39.733334,-86.26666999999999,1993-07-11
728122,1993,7,12,93819,88,Tmax,39.733334,-86.26666999999999,1993-07-12
728123,1993,7,13,93819,88,Tmax,39.733334,-86.26666999999999,1993-07-13
728124,1993,7,14,93819,87,Tmax,39.733334,-86.26666999999999,1993-07-14
728125,1993,7,15,93819,76,Tmax,39.733334,-86.26666999999999,1993-07-15
728126,1993,7,16,93819,75,Tmax,39.733334,-86.26666999999999,1993-07-16
728127,1993,7,17,93819,84,Tmax,39.733334,-86.26666999999999,1993-07-17
728128,1993,7,18,93819,88,Tmax,39.733334,-86.26666999999999,1993-07-18
728129,1993,7,19,93819,87,Tmax,39.733334,-86.26666999999999,1993-07-19
728130,1993,7,20,93819,85,Tmax,39.733334,-86.26666999999999,1993-07-20
728131,1993,7,21,93819,79,Tmax,39.733334,-86.26666999999999,1993-07-21
728132,1993,7,22,93819,82,Tmax,39.733334,-86.26666999999999,1993-07-22
728133,1993,7,23,93819,84,Tmax,39.733334,-86.26666999999999,1993-07-23
728134,1993,7,24,93819,89,Tmax,39.733334,-86.26666999999999,1993-07-24
728135,1993,7,25,93819,93,Tmax,39.733334,-86.26666999999999,1993-07-25
728136,1993,7,26,93819,89,Tmax,39.733334,-86.26666999999999,1993-07-26
728137,1993,7,27,93819,91,Tmax,39.733334,-86.26666999999999,1993-07-27
728138,1993,7,28,93819,94,Tmax,39.733334,-86.26666999999999,1993-07-28
728139,1993,7,29,93819,82,Tmax,39.733334,-86.26666999999999,1993-07-29
728140,1993,7,30,93819,82,Tmax,39.733334,-86.26666999999999,1993-07-30
728141,1993,7,31,93819,84,Tmax,39.733334,-86.26666999999999,1993-07-31
728111,1993,7,1,93820,90,Tmax,38.033333,-84.599998,1993-07-01
728112,1993,7,2,93820,91,Tmax,38.033333,-84.599998,1993-07-02
728113,1993,7,3,93820,91,Tmax,38.033333,-84.599998,1993-07-03
728114,1993,7,4,93820,93,Tmax,38.033333,-84.599998,1993-07-04
728115,1993,7,5,93820,93,Tmax,38.033333,-84.599998,1993-07-05
728116,1993,7,6,93820,93,Tmax,38.033333,-84.599998,1993-07-06
728117,1993,7,7,93820,95,Tmax,38.033333,-84.599998,1993-07-07
728118,1993,7,8,93820,96,Tmax,38.033333,-84.599998,1993-07-08
728119,1993,7,9,93820,96,Tmax,38.033333,-84.599998,1993-07-09
728120,1993,7,10,93820,95,Tmax,38.033333,-84.599998,1993-07-10
728121,1993,7,11,93820,93,Tmax,38.033333,-84.599998,1993-07-11
728122,1993,7,12,93820,88,Tmax,38.033333,-84.599998,1993-07-12
728123,1993,7,13,93820,91,Tmax,38.033333,-84.599998,1993-07-13
728124,1993,7,14,93820,89,Tmax,38.033333,-84.599998,1993-07-14
728125,1993,7,15,93820,86,Tmax,38.033333,-84.599998,1993-07-15
728126,1993,7,16,93820,84,Tmax,38.033333,-84.599998,1993-07-16
728127,1993,7,17,93820,89,Tmax,38.033333,-84.599998,1993-07-17
728128,1993,7,18,93820,91,Tmax,38.033333,-84.599998,1993-07-18
728129,1993,7,19,93820,87,Tmax,38.033333,-84.599998,1993-07-19
728130,1993,7,20,93820,89,Tmax,38.033333,-84.599998,1993-07-20
728131,1993,7,21,93820,89,Tmax,38.033333,-84.599998,1993-07-21
728132,1993,7,22,93820,84,Tmax,38.033333,-84.599998,1993-07-22
728133,1993,7,23,93820,89,Tmax,38.033333,-84.599998,1993-07-23
728134,1993,7,24,93820,90,Tmax,38.033333,-84.599998,1993-07-24
728135,1993,7,25,93820,96,Tmax,38.033333,-84.599998,1993-07-25
728136,1993,7,26,93820,95,Tmax,38.033333,-84.599998,1993-07-26
728137,1993,7,27,93820,92,Tmax,38.033333,-84.599998,1993-07-27
728138,1993,7,28,93820,95,Tmax,38.033333,-84.599998,1993-07-28
728139,1993,7,29,93820,85,Tmax,38.033333,-84.599998,1993-07-29
728140,1993,7,30,93820,83,Tmax,38.033333,-84.599998,1993-07-30
728141,1993,7,31,93820,86,Tmax,38.033333,-84.599998,1993-07-31
728111,1993,7,1,93821,91,Tmax,38.183334,-85.73333000000001,1993-07-01
728112,1993,7,2,93821,92,Tmax,38.183334,-85.73333000000001,1993-07-02
728113,1993,7,3,93821,93,Tmax,38.183334,-85.73333000000001,1993-07-03
728114,1993,7,4,93821,95,Tmax,38.183334,-85.73333000000001,1993-07-04
728115,1993,7,5,93821,93,Tmax,38.183334,-85.73333000000001,1993-07-05
728116,1993,7,6,93821,92,Tmax,38.183334,-85.73333000000001,1993-07-06
728117,1993,7,7,93821,94,Tmax,38.183334,-85.73333000000001,1993-07-07
728118,1993,7,8,93821,96,Tmax,38.183334,-85.73333000000001,1993-07-08
728119,1993,7,9,93821,96,Tmax,38.183334,-85.73333000000001,1993-07-09
728120,1993,7,10,93821,96,Tmax,38.183334,-85.73333000000001,1993-07-10
728121,1993,7,11,93821,94,Tmax,38.183334,-85.73333000000001,1993-07-11
728122,1993,7,12,93821,90,Tmax,38.183334,-85.73333000000001,1993-07-12
728123,1993,7,13,93821,93,Tmax,38.183334,-85.73333000000001,1993-07-13
728124,1993,7,14,93821,93,Tmax,38.183334,-85.73333000000001,1993-07-14
728125,1993,7,15,93821,83,Tmax,38.183334,-85.73333000000001,1993-07-15
728126,1993,7,16,93821,84,Tmax,38.183334,-85.73333000000001,1993-07-16
728127,1993,7,17,93821,88,Tmax,38.183334,-85.73333000000001,1993-07-17
728128,1993,7,18,93821,95,Tmax,38.183334,-85.73333000000001,1993-07-18
728129,1993,7,19,93821,89,Tmax,38.183334,-85.73333000000001,1993-07-19
728130,1993,7,20,93821,91,Tmax,38.183334,-85.73333000000001,1993-07-20
728131,1993,7,21,93821,90,Tmax,38.183334,-85.73333000000001,1993-07-21
728132,1993,7,22,93821,83,Tmax,38.183334,-85.73333000000001,1993-07-22
728133,1993,7,23,93821,91,Tmax,38.183334,-85.73333000000001,1993-07-23
728134,1993,7,24,93821,93,Tmax,38.183334,-85.73333000000001,1993-07-24
728135,1993,7,25,93821,97,Tmax,38.183334,-85.73333000000001,1993-07-25
728136,1993,7,26,93821,94,Tmax,38.183334,-85.73333000000001,1993-07-26
728137,1993,7,27,93821,96,Tmax,38.183334,-85.73333000000001,1993-07-27
